zipcode;locality;subregion;region
15405;15036;15;12
15818;15010;15;12
15826;15006;15;12
15861;15077;15;12
15985;15072;15;12
16141;16163;16;08
16270;16248;16;08
16421;16103;16;08
16510;16240;16;08
16612;16065;16;08
17003;17079;17;09
17115;17022;17;09
17455;17033;17;09
17742;17012;17;09
17831;17174;17;09
18007;18087;18;01
18196;18134;18;01
18197;18165;18;01
18247;18132;18;01
18295;18012;18;01
18380;18102;18;01
18381;18102;18;01
18514;18010;18;01
18657;18143;18;01
19005;19130;19;08
19113;19124;19;08
19140;19143;19;08
19185;19071;19;08
19190;19274;19;08
19353;19227;19;08
19362;19190;19;08
20115;20903;20;16
20214;20057;20;16
20737;20066;20;16
21100;21060;21;01
21122;21002;21;01
21668;21019;21;01
22146;22906;22;02
22147;22001;22;02
22149;22907;22;02
22195;22125;22;02
22213;22213;22;02
22234;22046;22;02
22373;22069;22;02
22410;22017;22;02
22528;22245;22;02
22569;22043;22;02
22588;22117;22;02
22660;22204;22;02
22715;22130;22;02
22807;22039;22;02
23006;23050;23;01
23140;23064;23;01
23214;23024;23;01
23630;23903;23;01
23659;23098;23;01
23692;23002;23;01
23746;23040;23;01
24110;24202;24;07
24114;24202;24;07
24145;24164;24;07
24166;24079;24;07
24172;24215;24;07
24385;24122;24;07
24412;24027;24;07
24445;24119;24;07
24492;24064;24;07
24569;24206;24;07
24711;24219;24;07
24722;24152;24;07
24743;24067;24;07
24746;24067;24;07
24844;24177;24;07
25123;25228;25;09
25160;25105;25;09
25173;25211;25;09
25286;25151;25;09
25320;25027;25;09
25518;25161;25;09
25718;25239;25;09
26003;26089;26;17
26133;26004;26;17
26324;26009;26;17
26340;26129;26;17
27123;27011;27;12
27130;27004;27;12
27188;27049;27;12
27215;27032;27;12
27229;27020;27;12
27257;27010;27;12
27330;27047;27;12
27374;27039;27;12
49031;49275;49;07
49071;49275;49;07
49132;49263;49;07
49159;49275;49;07
49323;49181;49;07
49337;49139;49;07
49362;49085;49;07
49574;49100;49;07
49627;49033;49;07
49690;49187;49;07
49708;49258;49;07
49780;49159;49;07
50268;50221;50;02
50269;50187;50;02
50390;50116;50;02
50639;50107;50;02
50685;50186;50;02
01007;01059;01;16
01427;01055;01;16
02125;02011;02;08
02251;02034;02;08
02310;02085;02;08
02600;02081;02;08
02695;02029;02;08
03114;03014;03;10
03138;03014;03;10
03503;03031;03;10
03560;03050;03;10
03590;03018;03;10
03760;03095;03;10
04140;04032;04;01
04200;04088;04;01
04630;04049;04;01
04750;04038;04;01
05166;05258;05;07
05213;05109;05;07
05216;05152;05;07
05290;05035;05;07
06080;06015;06;11
06415;06080;06;11
06611;06161;06;11
07194;07045;07;04
07638;07059;07;04
08001;08019;08;09
08027;08019;08;09
08178;08070;08;09
08186;08107;08;09
08338;08230;08;09
08584;08253;08;09
08588;08272;08;09
08589;08160;08;09
08850;08089;08;09
08917;08015;08;09
08920;08245;08;09
09123;09363;09;07
09197;09906;09;07
09352;09114;09;07
09460;09218;09;07
09571;09012;09;07
09612;09144;09;07
10126;10033;10;11
10187;10007;10;11
10210;10113;10;11
10263;10209;10;11
10370;10070;10;11
10393;10199;10;11
10615;10147;10;11
10883;10150;10;11
11311;11033;11;01
11350;11013;11;01
11360;11033;11;01
11580;11020;11;01
11620;11006;11;01
11687;11018;11;01
12191;12094;12;10
12200;12084;12;10
12313;12080;12;10
13328;13014;13;08
13340;13004;13;08
14659;14012;14;01
14711;14021;14;01
14739;14053;14;01
14816;14055;14;01
14870;14075;14;01
14900;14038;14;01
15117;15040;15;12
15182;15021;15;12
15314;15064;15;12
15358;15022;15;12
15367;15061;15;12
15611;15015;15;12
15689;15059;15;12
15770;15078;15;12
15857;15093;15;12
15871;15088;15;12
15890;15078;15;12
15992;15011;15;12
16639;16196;16;08
16707;16060;16;08
16855;16025;16;08
16890;16048;16;08
17124;17117;17;09
17153;17172;17;09
17154;17183;17;09
17179;17207;17;09
17251;17034;17;09
17464;17166;17;09
17491;17132;17;09
17494;17128;17;09
17513;17096;17;09
17708;17041;17;09
17760;17214;17;09
17773;17075;17;09
18132;18001;18;01
18314;18122;18;01
18519;18089;18;01
18816;18046;18;01
19110;19192;19;08
19171;19058;19;08
19187;19293;19;08
20007;20069;20;16
20070;20069;20;16
20600;20030;20;16
21130;21050;21;01
21230;21025;21;01
21250;21062;21;01
22200;22213;22;02
22250;22137;22;02
22268;22181;22;02
22330;22907;22;02
22337;22111;22;02
22364;22227;22;02
22468;22200;22;02
22483;22233;22;02
22535;22099;22;02
22549;22225;22;02
22613;22199;22;02
22728;22028;22;02
22772;22076;22;02
23685;23002;23;01
23711;23011;23;01
23770;23059;23;01
24010;24089;24;07
24217;24218;24;07
24232;24006;24;07
24252;24150;24;07
24396;24093;24;07
24411;24115;24;07
24436;24196;24;07
24494;24110;24;07
24500;24209;24;07
24521;24011;24;07
24660;24114;24;07
24714;24023;24;07
24745;24067;24;07
24791;24136;24;07
24853;24021;24;07
24884;24183;24;07
25134;25174;25;09
25215;25085;25;09
25287;25151;25;09
25556;25173;25;09
25576;25901;25;09
25727;25179;25;09
26250;26138;26;17
26320;26026;26;17
27122;27011;27;12
27131;27004;27;12
27203;27040;27;12
27226;27020;27;12
27231;27028;27;12
27278;27004;27;12
27325;27017;27;12
27373;27039;27;12
27423;27059;27;12
27425;27059;27;12
27437;27041;27;12
27560;27032;27;12
27619;27057;27;12
27690;27057;27;12
27721;27048;27;12
27766;27061;27;12
27767;27061;27;12
27810;27065;27;12
28041;28079;28;13
28053;28079;28;13
28085;28079;28;13
28189;28016;28;13
27655;27034;27;12
27661;27006;27;12
27751;27027;27;12
28038;28079;28;13
28380;28043;28;13
28411;28090;28;13
28521;28123;28;13
28594;28155;28;13
28743;28062;28;13
28754;28901;28;13
28816;28032;28;13
29194;29004;29;01
29360;29074;29;01
29620;29901;29;01
29630;29025;29;01
29700;29094;29;01
29710;29079;29;01
30071;30030;30;14
30160;30030;30;14
30190;30004;30;14
30367;30016;30;14
30565;30038;30;14
31312;31069;31;15
31439;31028;31;15
31876;31031;31;15
32130;32076;32;12
32226;32056;32;12
32522;32013;32;12
32536;32035;32;12
32611;32071;32;12
32613;32053;32;12
32688;32028;32;12
32692;32077;32;12
32813;32084;32;12
32915;32075;32;12
33003;33044;33;03
33011;33044;33;03
33071;33044;33;03
33116;33053;33;03
33119;33044;33;03
33154;33021;33;03
33180;33042;33;03
33188;33066;33;03
33405;33004;33;03
33458;33069;33;03
33569;33056;33;03
33758;33023;33;03
33787;33034;33;03
33791;33034;33;03
33814;33011;33;03
33816;33011;33;03
33875;33073;33;03
33949;33031;33;03
34071;34120;34;07
34112;34218;34;07
34128;34143;34;07
35139;35012;35;05
35215;35026;35;05
35320;35033;35;05
35333;35027;35;05
35550;35018;35;05
36140;36058;36;12
36307;36003;36;12
36312;36057;36;12
36330;36057;36;12
36460;36049;36;12
36556;36018;36;12
36567;36018;36;12
36628;36061;36;12
36634;36006;36;12
36660;36032;36;12
36668;36032;36;12
36677;36015;36;12
36711;36055;36;12
36828;36043;36;12
36857;36012;36;12
36874;36030;36;12
37183;37209;37;07
37418;37031;37;07
37429;37033;37;07
37630;37068;37;07
37712;37252;37;07
37781;37203;37;07
37796;37032;37;07
37891;37336;37;07
38009;38038;38;05
38071;38038;38;05
38355;38043;38;05
38410;38031;38;05
38550;38004;38;05
39193;39006;39;06
39232;09011;09;07
39590;39060;39;06
39683;39071;39;06
39728;39083;39;06
39800;39057;39;06
39850;39002;39;06
40005;40194;40;07
40070;40194;40;07
40150;40225;40;07
40291;40074;40;07
40420;40181;40;07
41013;41091;41;01
41130;41079;41;01
41250;41080;41;01
41420;41042;41;01
41530;41065;41;01
41658;41062;41;01
42001;42173;42;07
42005;42173;42;07
42142;42080;42;07
42181;42060;42;07
42240;42025;42;07
43410;43086;43;09
43429;43139;43;09
43449;43146;43;09
44115;44120;44;02
44155;44055;44;02
44231;44065;44;02
44368;44189;44;02
44586;44179;44;02
44700;44155;44;02
44707;44063;44;02
45124;45042;45;08
45518;45069;45;08
45526;45901;45;08
45632;45159;45;08
45910;45061;45;08
46035;46250;46;10
46469;46065;46;10
46550;46014;46;10
46727;46211;46;10
47016;47186;47;07
47500;47101;47;07
47670;47176;47;07
47870;47163;47;07
48190;48086;48;16
48381;48007;48;16
48840;48045;48;16
48850;48096;48;16
49004;49275;49;07
49024;49275;49;07
49136;49242;49;07
49145;49153;49;07
49318;49150;49;07
49331;49032;49;07
49346;49062;49;07
49521;49069;49;07
49543;49098;49;07
49694;49109;49;07
49707;49197;49;07
49715;49158;49;07
49730;49056;49;07
50021;50297;50;02
50141;50131;50;02
50142;50114;50;02
50150;50124;50;02
50160;50137;50;02
50227;50246;50;02
50376;50090;50;02
50482;50295;50;02
50600;50095;50;02
50640;50147;50;02
50682;50245;50;02
50786;50119;50;02
51070;51001;51;18
28250;28061;28;13
28607;28004;28;13
28692;28176;28;13
28696;28109;28;13
28803;28005;28;13
28939;28015;28;13
28970;28073;28;13
28978;28050;28;13
29330;29010;29;01
29570;29008;29;01
29610;29076;29;01
29760;29094;29;01
30012;30030;30;14
30149;30901;30;14
30166;30030;30;14
30179;30030;30;14
30320;30021;30;14
30411;30015;30;14
30649;30001;30;14
30816;30024;30;14
31290;31260;31;15
31380;31065;31;15
31416;31245;31;15
31471;31172;31;15
31513;31032;31;15
31610;31258;31;15
31712;31239;31;15
32101;32087;32;12
32137;32061;32;12
32138;32061;32;12
32311;32073;32;12
32512;32013;32;12
32549;32048;32;12
32617;32091;32;12
32697;32085;32;12
32702;32089;32;12
32784;32044;32;12
33007;33044;33;03
33300;33076;33;03
33328;33019;33;03
33342;33019;33;03
33549;33045;33;03
33576;33046;33;03
33591;33036;33;03
33596;33036;33;03
33718;33018;33;03
33936;33066;33;03
34300;34123;34;07
34483;34067;34;07
34813;34004;34;07
34887;34185;34;07
35212;35026;35;05
35572;35028;35;05
35630;35003;35;05
36004;36038;36;12
36152;36038;36;12
36271;36057;36;12
36588;36017;36;12
36679;36015;36;12
36688;36017;36;12
36810;36045;36;12
36817;36045;36;12
36852;36019;36;12
36858;36012;36;12
37318;37265;37;07
37410;37239;37;07
37495;37267;37;07
37594;37107;37;07
38207;38023;38;05
38313;38026;38;05
38379;38025;38;05
38595;38017;38;05
38640;38006;38;05
38840;38050;38;05
38915;38048;38;05
39170;39011;39;06
39230;39094;39;06
39400;39025;39;06
39510;39014;39;06
39527;39068;39;06
39548;39080;39;06
39723;39045;39;06
39724;39042;39;06
39760;39009;39;06
39762;39102;39;06
40122;40185;40;07
40295;40182;40;07
40517;40196;40;07
40529;40061;40;07
40568;40032;40;07
41008;41091;41;01
41100;41034;41;01
41388;41088;41;01
41389;41088;41;01
41840;41075;41;01
41930;41017;41;01
42002;42173;42;07
42120;42096;42;07
42134;42049;42;07
42212;42020;42;07
42290;42095;42;07
42328;42103;42;07
43150;43043;43;09
43470;43145;43;09
43513;43121;43;09
43591;43006;43;09
44112;44235;44;02
44140;44060;44;02
44142;44126;44;02
44410;44160;44;02
44595;44247;44;02
44600;44013;44;02
44712;44195;44;02
45182;45015;45;08
45292;45196;45;08
45534;45095;45;08
45590;45088;45;08
45634;45022;45;08
45900;45013;45;08
46007;46250;46;10
46017;46250;46;10
46116;46171;46;10
46130;46164;46;10
46144;46092;46;10
46450;46060;46;10
46540;46204;46;10
46780;46181;46;10
46830;46062;46;10
46901;46244;46;10
47350;47129;47;07
47400;47085;47;07
47420;47075;47;07
47470;47035;47;07
47509;47139;47;07
47512;47037;47;07
47620;47217;47;07
47639;47212;47;07
47691;47094;47;07
48113;48038;48;16
48510;48080;48;16
49005;49275;49;07
49006;49275;49;07
49012;49275;49;07
49021;49275;49;07
49025;49275;49;07
49156;49093;49;07
49181;49269;49;07
49215;49101;49;07
49524;49209;49;07
49590;49076;49;07
49640;49046;49;07
49800;49219;49;07
50004;50297;50;02
50110;50297;50;02
50177;50059;50;02
50325;50255;50;02
50410;50089;50;02
50582;50140;50;02
50686;50186;50;02
50696;50248;50;02
27511;27016;27;12
27611;27042;27;12
27876;27025;27;12
28013;28079;28;13
28024;28079;28;13
28037;28079;28;13
28048;28079;28;13
28108;28006;28;13
28212;28095;28;13
28230;28127;28;13
28741;28120;28;13
28820;28049;28;13
28911;28074;28;13
28940;28058;28;13
28971;28066;28;13
29451;29077;29;01
29462;29065;29;01
29531;29059;29;01
30001;30030;30;14
30395;30016;30;14
30520;30022;30;14
30610;30034;30;14
30878;30024;30;14
31003;31201;31;15
31254;31171;31;15
31284;31265;31;15
31482;31156;31;15
31570;31215;31;15
32004;32054;32;12
32139;32079;32;12
32330;32017;32;12
32337;32017;32;12
32426;32040;32;12
32431;32010;32;12
32514;32013;32;12
32557;32086;32;12
32615;32085;32;12
32704;32007;32;12
32789;32063;32;12
32824;32020;32;12
32858;32041;32;12
32859;32041;32;12
32868;32030;32;12
33209;33024;33;03
33317;33076;33;03
33583;33049;33;03
33587;33045;33;03
33775;33071;33;03
33790;33041;33;03
33793;33041;33;03
33989;33032;33;03
34070;34120;34;07
34190;34225;34;07
34240;34022;34;07
34306;34081;34;07
34846;34134;34;07
35299;35019;35;05
35360;35025;35;05
36191;36002;36;12
36193;36002;36;12
36314;36057;36;12
36415;36033;36;12
36589;36052;36;12
36670;36015;36;12
36691;36053;36;12
36713;36055;36;12
36853;36043;36;12
36864;36042;36;12
36889;36009;36;12
37171;37180;37;07
37405;37082;37;07
37496;37097;37;07
37596;37306;37;07
37788;37237;37;07
38180;38038;38;05
38205;38023;38;05
38416;38031;38;05
38620;38035;38;05
38629;38035;38;05
38813;38003;38;05
39583;39022;39;06
39592;39012;39;06
40109;40181;40;07
40154;40194;40;07
40219;40228;40;07
40422;40152;40;07
40446;40121;40;07
40467;40201;40;07
40593;40046;40;07
41150;41902;41;01
41209;41005;41;01
41620;41060;41;01
41780;41035;41;01
41810;41030;41;01
42004;42173;42;07
42107;42004;42;07
42156;42215;42;07
42189;42128;42;07
42360;42035;42;07
43376;43112;43;09
43411;43029;43;09
43511;43149;43;09
43593;43102;43;09
43710;43140;43;09
43711;43020;43;09
43763;43097;43;09
43870;43014;43;09
44163;44182;44;02
44200;44050;44;02
44210;44050;44;02
44414;44165;44;02
44510;44191;44;02
44563;44044;44;02
45450;45124;45;08
45470;45200;45;08
45514;45143;45;08
45517;45062;45;08
45662;45006;45;08
45695;45028;45;08
45720;45034;45;08
45918;45131;45;08
46005;46250;46;10
46167;46112;46;10
46368;46158;46;10
46392;46229;46;10
46400;46105;46;10
46659;46081;46;10
46717;46127;46;10
46728;46131;46;10
46818;46253;46;10
46960;46021;46;10
47011;47186;47;07
47112;47113;47;07
47311;47063;47;07
47315;47116;47;07
47607;47199;47;07
47816;47181;47;07
48014;48020;48;16
48112;48061;48;16
48315;48907;48;16
48410;48075;48;16
49011;49275;49;07
49110;49043;49;07
49135;49175;49;07
49147;49138;49;07
49167;49135;49;07
49300;49166;49;07
49344;49134;49;07
49348;49017;49;07
49349;49181;49;07
49516;49223;49;07
49530;49053;49;07
50012;50297;50;02
50194;50297;50;02
50196;50182;50;02
50240;50177;50;02
50314;50084;50;02
50550;50160;50;02
50610;50109;50;02
50616;50902;50;02
50650;50118;50;02
50684;50232;50;02
50730;50062;50;02
50784;50296;50;02
01008;01059;01;16
01423;01046;01;16
01440;01054;01;16
02153;02020;02;08
02155;02003;02;08
02247;02026;02;08
02487;02086;02;08
03005;03014;03;10
03013;03014;03;10
03187;03903;03;10
03188;03133;03;10
03314;03099;03;10
03370;03111;03;10
03380;03044;03;10
03502;03031;03;10
03520;03107;03;10
03726;03042;03;10
03850;03028;03;10
04007;04013;04;01
04567;04010;04;01
04815;04031;04;01
04898;04083;04;01
05004;05019;05;07
05005;05019;05;07
05080;05019;05;07
05198;05239;05;07
05695;05097;05;07
06133;06129;06;11
06160;06016;06;11
06187;06072;06;11
06225;06113;06;11
06270;06124;06;11
06658;06130;06;11
06750;06096;06;11
06891;06084;06;11
07470;07042;07;04
08006;08019;08;09
08148;08079;08;09
08184;08156;08;09
08225;08279;08;09
08248;08113;08;09
08329;08281;08;09
08397;08163;08;09
08618;08050;08;09
08830;08200;08;09
08911;08015;08;09
09007;09059;09;07
09270;09308;09;07
09574;09216;09;07
09600;09330;09;07
09646;09476;09;07
10250;10077;10;11
10511;10046;10;11
10610;10035;10;11
10612;10107;10;11
10638;10146;10;11
10840;10128;10;11
10960;10208;10;11
11300;11022;11;01
11402;11020;11;01
11560;11037;11;01
12180;12033;12;10
13110;06062;06;11
13170;13056;13;08
13470;13015;13;08
13594;13055;13;08
13740;13085;13;08
13779;13027;13;08
14009;14021;14;01
14070;14021;14;01
14520;14027;14;01
14546;14060;14;01
15151;15034;15;12
15166;15008;15;12
15171;15058;15;12
15176;15058;15;12
15199;15031;15;12
15211;15057;15;12
15286;15062;15;12
15293;15020;15;12
15296;15020;15;12
15317;15003;15;12
15386;15902;15;12
15591;15036;15;12
15613;15018;15;12
15623;15004;15;12
15668;15017;15;12
15771;15078;15;12
15813;15080;15;12
15865;15013;15;12
15872;15088;15;12
16317;16205;16;08
16320;16202;16;08
16621;16195;16;08
16813;16228;16;08
16842;16209;16;08
17256;17121;17;09
17421;17148;17;09
17481;17169;17;09
17733;17003;17;09
17752;17106;17;09
18011;18087;18;01
18140;18193;18;01
18210;18153;18;01
18290;18003;18;01
18293;18102;18;01
18518;18108;18;01
18880;18089;18;01
19225;19307;19;08
19250;19257;19;08
19432;19282;19;08
19462;19214;19;08
20850;20901;20;16
21001;21041;21;01
21002;21041;21;01
21006;21041;21;01
21208;21007;21;01
21390;21031;21;01
21639;21011;21;01
21800;21050;21;01
21830;21014;21;01
22150;22199;22;02
22197;22125;22;02
22252;22197;22;02
22283;22021;22;02
22367;22182;22;02
22393;22002;22;02
22452;22111;22;02
22532;22167;22;02
22611;22199;22;02
22623;22199;22;02
23194;23050;23;01
23200;23024;23;01
23298;23904;23;01
23313;23092;23;01
23520;23014;23;01
23628;23032;23;01
24150;24151;24;07
24171;24226;24;07
24175;24215;24;07
24300;24014;24;07
24323;24050;24;07
24846;24179;24;07
24887;24183;24;07
25121;25013;25;09
25133;25251;25;09
25152;25076;25;09
25211;25110;25;09
25341;25074;25;09
25537;25243;25;09
25552;25173;25;09
25586;25024;25;09
25600;25040;25;09
25615;25062;25;09
25738;25034;25;09
26210;26049;26;17
26570;26120;26;17
26588;26029;26;17
27120;27011;27;12
27128;27011;27;12
27154;27039;27;12
27165;27014;27;12
27212;27049;27;12
27274;27046;27;12
27341;27024;27;12
27389;27022;27;12
27400;27031;27;12
27460;27059;27;12
27546;27058;27;12
27549;27041;27;12
27577;27003;27;12
01307;01052;01;16
02005;02003;02;08
02049;02003;02;08
02124;02044;02;08
02212;02023;02;08
02327;02003;02;08
02430;02030;02;08
02459;02067;02;08
03111;03014;03;10
03292;03065;03;10
03569;03004;03;10
04071;04013;04;01
04117;04066;04;01
04440;04077;04;01
04662;04053;04;01
04715;04902;04;01
04858;04031;04;01
05070;05019;05;07
05151;05122;05;07
05440;05187;05;07
05593;05010;05;07
06200;06011;06;11
06227;06073;06;11
06440;06078;06;11
06690;06056;06;11
06840;06004;06;11
06930;06019;06;11
07007;07040;07;04
07350;07008;07;04
07650;07057;07;04
07660;07057;07;04
07687;07033;07;04
08016;08019;08;09
08022;08019;08;09
08040;08019;08;09
08100;08124;08;09
08160;08135;08;09
08170;08136;08;09
08174;08205;08;09
08181;08267;08;09
08298;08127;08;09
08299;08179;08;09
08508;08117;08;09
08593;08276;08;09
08606;08177;08;09
08650;08191;08;09
08758;08295;08;09
08775;08287;08;09
08849;08204;08;09
08907;08101;08;09
09121;09211;09;07
09239;09023;09;07
09346;09113;09;07
09453;09403;09;07
09567;09124;09;07
09614;09039;09;07
10623;10041;10;11
10625;10108;10;11
10680;10116;10;11
11611;11040;11;01
12002;12040;12;10
12122;12060;12;10
12600;12126;12;10
13330;13092;13;08
14007;14021;14;01
14299;14029;14;01
14410;14062;14;01
14540;14057;14;01
14730;14053;14;01
14850;14007;14;01
14970;14037;14;01
15140;15005;15;12
15287;15062;15;12
15328;15070;15;12
15551;15087;15;12
15859;15093;15;12
16070;16078;16;08
16071;16078;16;08
16239;16066;16;08
16373;16056;16;08
16422;16216;16;08
16730;16102;16;08
17152;17172;17;09
17162;17020;17;09
17401;17009;17;09
17451;17159;17;09
17488;17032;17;09
17723;17234;17;09
17753;17064;17;09
17840;17186;17;09
18130;18126;18;01
18213;18111;18;01
18414;18901;18;01
18416;18033;18;01
18538;18015;18;01
18680;18173;18;01
19162;19220;19;08
19239;19191;19;08
19269;19257;19;08
19275;19065;19;08
19285;19089;19;08
19344;19099;19;08
20001;20069;20;16
20011;20069;20;16
20215;20025;20;16
20218;20019;20;16
20302;20045;20;16
20491;20050;20;16
20820;20029;20;16
21609;21011;21;01
21860;21074;21;01
22110;22220;22;02
22360;22133;22;02
23293;23081;23;01
23430;23074;23;01
24005;24089;24;07
24163;24225;24;07
24226;24227;24;07
24277;24158;24;07
24327;24229;24;07
24357;24026;24;07
24358;24223;24;07
24403;24115;24;07
24444;24022;24;07
24448;24115;24;07
24469;24169;24;07
24510;24209;24;07
24700;24008;24;07
24763;24166;24;07
24820;24098;24;07
24855;24121;24;07
24878;24068;24;07
24888;24183;24;07
24920;24180;24;07
24989;24060;24;07
25137;25078;25;09
25142;25052;25;09
25163;25206;25;09
25261;25113;25;09
25352;25217;25;09
25599;25025;25;09
25712;25140;25;09
25722;25071;25;09
26375;26059;26;17
27117;27018;27;12
27289;27010;27;12
27328;27050;27;12
27370;27056;27;12
27440;27059;27;12
27550;27060;27;12
27632;27062;27;12
27685;27901;27;12
27694;27006;27;12
27695;27006;27;12
27712;27051;27;12
27785;27019;27;12
27811;27065;27;12
28009;28079;28;13
28017;28079;28;13
28028;28079;28;13
28045;28079;28;13
