origin_age_data_id,avg,cards,gender,merchants,txs
23883,34.02552,19,F,16,29
23883,50.3,8,M,8,21
23884,76.48353,14,F,11,17
23884,75.37286,6,M,6,7
23885,22.62741,14,F,22,27
23885,13.66,7,M,8,10
23886,31.3068,28,F,26,50
23886,47.83839,17,M,17,31
23887,43.17306,30,F,27,49
23887,41.4185,17,M,16,20
23888,47.81643,26,F,22,42
23888,46.08857,16,M,15,28
23889,47.71415,29,F,30,53
23889,106.02765,10,M,10,17
23890,40.365,7,F,6,8
23890,53.25333,6,M,6,9
23891,11.64154,8,F,12,13
23891,20.09,7,M,12,12
23892,39.1374,33,F,33,50
23892,37.81867,19,M,16,30
23893,58.30978,33,F,28,46
23893,28.50533,15,M,11,15
23894,34.03184,38,F,39,76
23894,30.18095,13,M,15,21
23895,44.91415,23,F,22,41
23895,71.07333,14,M,13,27
23896,80.56687,7,F,7,16
23896,78.73333,0,filtered,0,3
23897,21.56267,10,F,12,15
23897,15.00231,9,M,10,13
23898,18.89768,30,F,38,56
23898,48.7525,26,M,24,40
23899,36.70828,17,F,25,29
23899,33.917,16,M,12,20
23900,51.99362,28,F,26,47
23900,78.6519,16,M,15,21
23901,37.15789,29,F,24,57
23901,35.64474,17,M,12,19
23902,77.16458,15,F,15,24
23902,76.67154,12,M,7,13
23903,28.14148,8,F,17,27
23903,24.35857,8,M,10,14
23904,28.39969,37,F,29,65
23904,17.7881,17,M,15,21
23905,48.9698,34,F,26,49
23905,30.13527,38,M,27,55
23906,30.63065,28,F,32,46
23906,49.94865,19,M,21,37
23907,69.05026,24,F,29,38
23907,30.72353,10,M,11,17
23908,40.439,7,F,8,10
23908,63.75,9,M,8,11
23909,27.26762,13,F,14,21
23909,40.86526,10,M,16,19
23910,26.763,48,F,46,80
23910,31.111,29,M,34,50
23911,46.64727,28,F,24,33
23911,62.91115,23,M,24,52
23912,26.02844,28,F,24,45
23912,79.94037,22,M,22,27
23913,34.68964,16,F,19,28
23913,29.82286,6,M,6,7
23914,32.25833,6,F,6,6
23914,40.805,4,M,4,4
23916,19.5125,15,F,12,24
23916,17.55571,3,M,4,7
23917,21.18135,47,F,47,96
23917,17.67242,21,M,21,33
23918,36.80363,67,F,60,146
23918,28.1607,35,M,29,43
23919,33.82809,37,F,31,68
23919,35.19235,14,M,12,17
23920,32.17833,13,F,15,18
23920,55.914,4,M,5,5
23921,38.73167,4,F,5,6
23921,17.67,3,M,3,3
23922,17.7581,12,F,13,21
23922,17.94615,7,M,11,13
23923,22.76041,23,F,31,49
23923,49.05391,18,M,21,23
23924,37.94686,47,F,38,86
23924,36.209,31,M,31,40
23925,33.02862,36,F,34,65
23925,84.94478,16,M,13,23
23926,40.89417,12,F,18,24
23927,53.99714,9,F,5,14
23927,42.826,4,M,3,5
23929,18.54333,8,F,11,12
23929,12.2775,4,M,5,8
23930,40.5007,29,F,26,43
23930,21.71206,25,M,29,34
23931,34.07792,28,F,35,48
23931,39.93111,16,M,15,27
23932,64.8913,24,F,21,46
23932,29.68558,23,M,16,43
23933,44.92938,25,F,21,32
23933,48.43882,14,M,14,17
23934,49.09,9,F,7,10
23934,52.425,7,M,8,8
23935,12.57042,8,F,14,24
23935,5.32333,3,M,3,3
23936,35.58419,22,F,22,31
23936,30.19429,15,M,19,28
23937,63.33925,21,F,23,40
23937,32.27897,20,M,23,29
23938,36.85917,34,F,31,60
23938,35.095,9,M,8,14
23939,39.33529,22,F,18,34
23939,47.07167,13,M,13,18
23940,46.418,16,F,12,30
23940,82.056,7,M,8,10
23941,21.40231,7,F,10,13
23941,16.49143,5,M,7,7
23942,37.99774,23,F,26,31
23942,30.7125,13,M,17,20
23943,43.82063,59,F,50,96
23943,48.67,35,M,32,53
23944,34.12154,9,F,12,13
23944,101.70267,15,M,13,15
23945,37.48727,10,F,16,22
23945,18.24857,4,M,5,7
23946,60.95333,3,F,3,3
23947,24.07375,7,F,7,8
23947,2.89133,3,M,7,15
23948,28.49209,22,F,28,43
23948,19.50225,20,M,26,40
23949,49.38595,18,F,22,42
23949,70.71385,16,M,17,26
23950,23.712,9,F,8,10
23950,74.86,5,M,5,5
23951,58.30844,15,F,13,32
23951,7.045,0,filtered,0,2
23952,50.38143,11,F,8,14
23952,201.70692,9,M,7,13
23953,25.80714,6,F,7,7
23953,20.37909,9,M,9,11
23954,31.43286,26,F,27,35
23954,37.26483,23,M,23,29
23955,58.62333,24,F,34,51
23955,31.32048,18,M,16,21
23956,69.68632,13,F,17,19
23956,56.64,6,M,8,9
23957,32.78778,14,F,15,18
23957,36.678,10,M,7,10
23958,71.88063,12,F,8,16
23958,186.13625,7,M,7,8
23959,29.66667,3,M,3,3
23960,1373.04875,3,M,3,8
23962,28.04667,7,F,10,12
23962,41.28421,8,M,8,19
23963,27.29,5,F,7,9
23963,115.93125,7,M,5,8
23964,56.19276,10,F,12,29
23964,64.24353,9,M,8,17
23965,32.605,7,F,7,10
23965,28.08417,7,M,6,12
23966,83.99167,17,F,16,24
23966,103.41875,7,M,7,8
23967,74.79219,15,F,13,32
23967,31.3325,0,filtered,0,4
23968,10.43,4,M,3,4
23968,19.395,0,filtered,0,2
23969,65.98267,0,filtered,0,161
23971,10.812,5,F,5,5
23971,20.66176,8,M,12,17
23972,30.56738,21,F,27,42
23972,80.53625,13,M,15,16
23973,29.10667,21,F,22,30
23973,27.90211,16,M,15,19
23974,29.47583,26,F,28,48
23974,105.104,17,M,15,20
23975,42.02459,28,F,20,37
23975,53.34091,7,M,8,11
23976,35.11625,7,F,6,8
23976,57.65125,6,M,8,8
23977,17.94667,9,F,18,24
23977,36.515,4,M,7,8
23978,25.31188,21,F,22,32
23978,41.2375,15,M,16,28
23979,33.25912,19,F,17,34
23979,31.00581,17,M,11,31
23980,33.27,21,F,17,34
23980,40.37867,10,M,10,15
23981,27.85805,17,F,20,41
23981,44.105,8,M,9,12
23982,34.11,15,F,13,33
23982,110.13667,3,M,4,9
23984,11.93286,0,filtered,0,7
23986,23.20662,1228,F,290,2454
23986,26.61973,819,M,245,1544
23987,32.64877,2322,F,442,4592
23987,38.27141,1737,M,388,2877
23988,41.1515,1610,F,391,2911
23988,61.67111,1393,M,378,2191
23989,44.97986,1165,F,337,2053
23989,78.50378,852,M,296,1464
23990,54.55861,752,F,271,1397
23990,78.94156,539,M,205,1026
23990,15.0725,0,filtered,0,4
23991,48.5715,341,F,150,539
23991,73.31548,267,M,145,569
23992,22.47889,62,F,83,199
23992,23.81036,45,M,68,138
23993,34.17709,178,F,210,711
23993,30.01603,133,M,158,451
23994,34.46003,215,F,213,760
23994,39.69187,137,M,144,477
23995,39.42938,221,F,229,997
23995,46.53489,158,M,147,526
23996,46.17226,224,F,226,839
23996,48.72336,140,M,136,429
23997,46.77835,226,F,215,698
23997,42.61347,135,M,127,450
23998,40.37309,17,F,25,55
23998,19.53407,11,M,16,27
23999,21.8328,18,F,28,50
23999,24.3064,16,M,18,25
24000,43.65667,9,F,11,12
24000,33.33611,15,M,12,18
24001,52.85484,13,F,11,31
24001,224.01059,11,M,15,34
24002,40.075,6,F,11,16
24002,126.3325,0,filtered,0,4
24003,16.158,4,F,4,5
24003,196.82455,6,M,8,11
24004,92.84676,1091,U,416,2183
24005,30.94244,53,F,45,135
24005,23.54971,26,M,19,69
24006,33.51668,175,F,95,440
24006,28.78339,122,M,84,283
24007,38.37953,158,F,65,379
24007,42.59404,112,M,60,235
24008,37.70412,110,F,75,311
24008,48.55809,73,M,32,115
24009,44.2579,118,F,61,262
24009,64.88626,57,M,29,107
24010,68.85532,119,F,59,263
24010,96.8712,48,M,19,75
24011,31.56263,36,F,38,57
24011,46.31214,17,M,17,28
24012,30.06326,96,F,70,187
24012,37.53649,61,M,56,114
24013,30.18273,124,F,97,231
24013,36.16451,55,M,41,71
24014,42.83934,127,F,89,211
24014,52.35352,52,M,40,88
24015,43.14917,83,F,62,145
24015,78.40578,38,M,43,64
24016,36.25288,38,F,33,59
24016,57.12171,25,M,26,35
24017,25.30775,32,F,38,71
24017,26.1881,12,M,18,21
24018,30.2009,120,F,78,234
24018,27.31948,74,M,59,115
24019,29.14515,124,F,75,241
24019,34.35198,67,M,48,96
24020,31.70097,118,F,86,237
24020,40.47706,51,M,44,85
24021,31.25733,92,F,65,146
24021,59.34033,37,M,27,60
24022,42.72467,58,F,46,92
24022,93.2075,21,M,19,24
24023,31.71361,23,F,16,36
24023,25.17619,15,M,16,21
24024,30.5014,61,F,54,114
24024,54.19667,31,M,35,48
24025,32.27432,60,F,58,111
24025,30.62467,22,M,21,30
24026,50.92677,48,F,37,96
24026,52.04304,28,M,23,46
24027,61.84827,54,F,37,110
24027,65.24276,20,M,16,29
24028,52.41315,47,F,27,92
24028,108.6013,15,M,10,23
24029,56.34625,3,F,6,8
24029,14.48,0,filtered,0,1
24030,133.31,3,M,3,19
24030,16.66,0,filtered,0,1
24032,25.64571,17,F,21,35
24032,14.74889,7,M,7,9
24033,30.87633,50,F,43,79
24033,19.10703,22,M,25,37
24034,41.93443,47,F,37,79
24034,82.67975,29,M,18,40
24035,30.63225,41,F,38,71
24035,90.74683,25,M,27,60
24036,46.6,42,F,40,77
24036,76.32367,22,M,17,30
24037,46.06393,38,F,31,61
24037,66.71267,27,M,22,45
24038,29.26,22,F,23,39
24038,37.95824,12,M,13,17
24039,29.42,72,F,57,107
24039,33.88341,30,M,27,41
24040,26.49009,67,F,49,116
24040,29.1155,45,M,39,60
24041,36.53866,59,F,49,97
24041,29.81017,32,M,27,59
24042,45.27439,51,F,43,82
24042,53.35895,15,M,17,19
24043,116.805,16,F,14,18
24043,80.56,8,M,10,12
24044,21.56478,18,F,17,23
24044,12.22471,11,M,9,17
24045,26.85063,60,F,57,111
24045,34.40851,35,M,36,47
24046,27.03196,46,F,61,97
24046,33.30579,27,M,21,38
24047,38.14934,56,F,49,91
24047,70.89452,23,M,21,31
24048,39.59912,41,F,22,68
24048,37.92636,14,M,18,22
24049,30.99375,24,F,26,40
24049,196.54619,17,M,10,21
24050,27.18743,24,F,25,35
24050,64.224,11,M,10,15
24051,24.98203,40,F,40,79
24051,24.92081,25,M,26,37
24052,30.67262,36,F,39,65
24052,27.60486,28,M,21,37
24053,50.79539,57,F,53,102
24053,70.64829,23,M,20,35
24053,16.1,0,filtered,0,1
24054,62.80146,34,F,30,48
24054,62.852,20,M,19,30
24055,40.41857,16,F,20,35
24055,35.48458,14,M,16,24
24056,31.09579,14,F,13,19
24056,17.5025,15,M,17,24
24057,25.88986,45,F,38,72
24057,34.22721,42,M,30,61
24058,36.82051,50,F,52,98
24058,32.53757,40,M,34,70
24059,35.75,36,F,21,56
24059,64.08545,33,M,33,66
24060,56.20182,16,F,14,22
24060,79.6592,14,M,12,25
24061,79.99364,13,F,10,22
24061,43.32818,9,M,8,11
24062,17.778,0,filtered,0,5
24064,21.49174,17,F,15,23
24064,12.44667,11,M,14,15
24065,24.50432,40,F,38,81
24065,47.91438,32,M,32,48
24066,29.37398,65,F,59,103
24066,77.0269,28,M,26,42
24067,35.38368,47,F,39,76
24067,36.96765,14,M,9,17
24068,34.6624,33,F,32,50
24068,34.82468,15,M,17,47
24069,44.04951,28,F,23,41
24069,66.22286,10,M,12,14
24070,19.88821,18,F,25,28
24070,70.84682,16,M,17,22
24071,18.12222,44,F,38,72
24071,26.42882,25,M,26,34
24072,27.47052,45,F,31,58
24072,73.29154,31,M,23,39
24073,29.26231,36,F,29,52
24073,36.861,12,M,9,20
24074,62.9048,20,F,32,75
24074,91.10917,8,M,11,12
24075,88.96333,18,F,13,27
24075,224.99667,6,M,3,6
24076,17.95716,32,F,36,67
24076,19.19867,13,M,12,15
24077,23.16057,56,F,55,106
24077,25.5202,35,M,33,50
24078,30.295,43,F,50,84
24078,40.44217,29,M,29,46
24079,29.835,38,F,39,68
24079,54.86867,11,M,12,15
24080,42.98479,25,F,20,48
24080,37.02792,12,M,12,24
24081,90.8573,26,F,22,37
24081,69.77941,15,M,16,17
24082,81.18275,3,M,3,240
24082,21.29,0,filtered,0,1
24084,19.35565,12,F,18,23
24084,13.66714,5,M,6,7
24085,21.11161,32,F,36,56
24085,23.2635,24,M,30,40
24086,56.50969,18,F,17,32
24086,33.21765,25,M,24,34
24087,27.48531,23,F,21,64
24087,29.63614,17,M,16,324
24088,34.77043,20,F,18,23
24088,28.657,7,M,7,10
24089,45.13875,6,F,6,8
24089,85.14273,9,M,9,11
24090,32.53412,8,F,14,17
24090,35.16,5,M,6,8
24091,34.21364,45,F,35,77
24091,32.52545,28,M,23,44
24092,37.56159,34,F,20,63
24092,63.43976,26,M,25,42
24093,41.41311,34,F,28,61
24093,37.07045,19,M,18,22
24094,50.93839,25,F,16,31
24094,38.88,23,M,19,43
24095,51.09897,14,F,14,29
24095,42.94263,14,M,8,19
24096,34.71889,7,F,8,9
24096,16.25429,6,M,7,7
24097,22.053,22,F,24,40
24097,16.21333,20,M,27,45
24098,33.53892,26,F,24,37
24098,103.525,18,M,18,20
24099,25.36758,32,F,33,62
24099,97.63419,19,M,20,31
24100,50.68034,32,F,35,59
24100,89.48882,13,M,13,17
24101,181.04706,13,F,10,17
24101,61.10667,10,M,7,15
24102,38.38571,13,F,16,21
24102,21.43875,13,M,14,16
24103,25.32517,36,F,41,58
24103,22.55152,15,M,15,33
24104,59.79581,22,F,24,43
24104,39.47548,17,M,16,31
24105,77.60907,31,F,30,54
24105,35.33424,24,M,27,33
24106,43.30538,30,F,36,52
24106,78.77158,16,M,13,19
24107,58.01579,10,F,8,19
24107,10.472,4,M,5,10
24108,34.07383,44,E,33,60
24109,14.77421,10,F,13,19
24109,14.67857,10,M,15,21
24110,90.5651,36,F,32,49
24110,18.92741,19,M,18,27
24111,29.75385,18,F,20,26
24111,48.5955,24,M,23,40
24112,28.21412,23,F,23,34
24112,44.76643,12,M,12,14
24113,38.61975,24,F,26,40
24113,81.53833,9,M,9,12
24114,56.8671,20,F,17,31
24114,71.30563,12,M,11,16
24115,20.47174,13,F,18,23
24115,34.54167,6,M,6,6
24116,48.86897,46,F,45,78
24116,49.25615,20,M,21,26
24117,27.33179,42,F,33,67
24117,32.0512,20,M,15,25
24118,86.06683,27,F,25,41
24118,69.56217,15,M,14,23
24119,53.88714,17,F,15,28
24119,252.64333,3,M,3,3
24120,48.28,0,filtered,0,4
24121,17.06833,4,F,5,6
24121,8.48364,8,M,9,11
24122,68.17512,29,F,25,43
24122,89.53348,20,M,18,23
24123,29.99262,18,F,23,42
24123,37.26625,6,M,8,8
24124,56.09875,11,F,14,16
24124,194.81267,10,M,14,15
24125,83.71619,18,F,15,21
24125,209.68182,7,M,8,11
24126,73.895,6,F,6,6
24126,50.06333,3,M,5,6
24127,15.559,13,F,10,20
24127,11.48276,16,M,18,29
24128,31.24897,29,F,27,39
24128,35.025,20,M,21,26
24129,48.15517,22,F,20,29
24129,15.32667,15,M,15,18
24130,37.5021,24,F,40,62
24130,257.6668,10,M,12,25
24131,40.32,13,F,13,22
24131,19.29895,9,M,8,19
24132,33.6375,7,F,7,8
24132,62.09667,6,M,5,6
24133,23.95067,12,F,14,15
24133,15.6255,13,M,15,20
24134,32.4525,32,F,31,60
24134,65.20417,30,M,27,36
24135,23.44308,12,F,10,13
24135,38.95423,21,M,20,26
24136,46.10788,29,F,25,52
24136,38.53583,21,M,16,24
24137,68.05769,24,F,20,26
24137,23.30429,13,M,8,14
24138,79.52414,24,F,17,29
24138,28.33857,7,M,7,7
24139,11.25625,7,F,8,8
24139,19.91636,6,M,9,11
24140,25.88872,34,F,28,39
24140,21.72316,19,M,22,38
24141,40.93734,29,F,33,64
24141,86.04781,26,M,19,32
24142,24.51804,25,F,28,51
24142,24.78471,23,M,22,34
24143,35.18129,26,F,15,31
24143,57.37294,26,M,16,34
24144,45.86042,17,F,13,24
24144,22.93875,11,M,8,16
24145,25.03882,14,F,13,17
24145,22.93,5,M,5,5
24146,34.26,28,F,26,41
24146,39.44625,13,M,13,16
24147,34.14414,31,F,37,58
24147,36.92721,20,M,23,43
24148,32.12514,20,F,20,37
24148,44.30176,12,M,14,17
24149,84.80735,27,F,20,34
24149,56.61852,12,M,15,27
24150,102.66357,9,F,9,14
24150,17.76286,5,M,5,7
24151,17.00091,13,F,16,22
24151,16.11545,10,M,9,11
24152,23.57833,28,F,34,48
24152,42.92075,20,M,28,40
24153,84.89103,20,F,20,29
24153,96.14214,25,M,22,42
24154,33.47406,22,F,28,32
24154,34.57385,23,M,20,26
24155,38.53515,16,F,22,33
24155,37.415,6,M,6,6
24156,32.008,7,F,9,10
24157,27.20182,17,F,26,33
24157,30.01667,19,M,23,30
24158,33.78256,24,F,26,43
24158,20.659,12,M,9,20
24159,52.96808,17,F,18,26
24159,47.793,11,M,17,30
24160,35.21739,38,F,41,69
24160,22.20813,10,M,9,16
24161,51.72735,17,F,26,34
24161,37.10625,12,M,14,16
24162,43.13348,8,F,14,23
24162,69.28143,8,M,8,14
24163,21.30842,12,F,17,19
24163,64.31143,6,M,6,7
24164,29.96811,30,F,35,53
24164,30.1836,22,M,21,25
24165,36.97585,27,F,27,41
24165,28.49135,27,M,25,37
24166,35.10977,23,F,27,43
24166,214.47643,11,M,12,14
24167,55.81897,18,F,20,29
24167,34.88688,10,M,11,16
24168,32.67609,15,F,9,23
24168,7.79667,0,filtered,0,3
24169,21.41867,15,F,18,30
24169,13.451,6,M,7,10
24170,29.17688,22,F,20,32
24170,19.14409,16,M,19,22
24171,27.58764,51,F,59,106
24171,19.05256,21,M,24,39
24172,46.13016,37,F,35,62
24172,56.23,13,M,14,19
24173,54.15481,17,F,17,27
24173,82.21786,9,M,10,14
24174,21.956,9,F,10,10
24174,38.55429,5,M,4,7
24175,44.59083,5,F,7,12
24175,25.71167,5,M,6,6
24176,36.44194,20,F,21,31
24176,26.05154,18,M,20,26
24177,35.95163,25,F,24,43
24177,28.14488,19,M,20,41
24178,29.11658,24,F,24,38
24178,120.16593,18,M,16,27
24179,70.60864,20,F,14,22
24179,24.56167,6,M,6,6
24180,87.33,5,F,4,5
24180,56.96,10,M,9,10
24181,21.62692,8,F,13,13
24181,21.37286,7,M,6,7
24182,30.69231,33,F,28,52
24182,46.90182,12,M,20,22
24183,34.0618,25,F,26,50
24183,51.72421,16,M,17,19
24184,30.22392,25,F,22,51
24184,38.15226,23,M,17,31
24185,42.78216,27,F,26,37
24185,63.69176,8,M,9,17
24186,60.9,11,F,11,13
24186,45.632,5,M,5,5
24187,22.09697,20,F,28,33
24187,11.57083,9,M,10,12
24188,25.81857,27,F,27,35
24188,31.57038,16,M,18,26
24189,25.63222,42,F,42,72
24189,34.9905,18,M,18,20
24190,38.81077,28,F,20,39
24190,33.06882,21,M,17,34
24191,40.95742,23,F,22,31
24191,52.33,10,M,10,15
24192,119.05722,13,F,7,18
24192,30.324,5,M,5,5
24193,27.16048,13,F,17,21
24193,29.62143,5,M,7,7
24194,23.37538,33,F,33,52
24194,26.36511,29,M,27,45
24195,64.58864,15,F,15,22
24195,33.53447,26,M,18,38
24196,28.57258,21,F,18,31
24196,26.2485,14,M,12,20
24197,36.52367,22,F,26,49
24197,68.16125,14,M,13,16
24198,41.01577,10,F,18,26
24198,61.23625,6,M,6,8
24199,6.7168,13,F,18,25
24199,18.942,11,M,17,20
24200,19.81705,28,F,30,44
24200,21.85125,27,M,30,40
24201,37.95824,26,F,22,34
24201,29.56644,31,M,29,59
24202,29.23429,14,F,18,91
24202,34.26667,6,M,8,9
24203,42.24462,13,F,11,13
24203,43.56533,12,M,10,15
24204,56.75895,12,F,11,19
24204,126.40286,6,M,6,7
24205,31.81938,10,F,12,16
24205,46.74417,8,M,6,12
24206,1659.25667,0,filtered,0,6
24207,30.398,0,filtered,0,5
24209,14.906,7,F,12,15
24209,21.86636,9,M,9,11
24210,33.31471,22,F,25,34
24210,40.77438,10,M,14,16
24211,34.92,29,F,33,63
24211,34.38032,20,M,18,31
24212,48.59542,35,F,32,48
24212,56.61714,12,M,10,14
24213,67.73063,13,F,11,16
24213,54.046,5,M,4,5
24214,56.05,5,F,5,9
24214,60.7475,0,filtered,0,4
24215,23.87923,8,F,10,13
24215,23.57786,9,M,12,14
24216,65.08111,20,F,23,45
24216,30.75077,20,M,18,26
24217,48.01073,23,F,29,41
24217,23.65143,10,M,11,14
24218,30.61829,19,F,19,35
24218,38.2775,10,M,9,12
24219,55.77,17,F,20,32
24219,13.37375,6,M,4,8
24220,31.81571,6,F,3,7
24220,22.8,3,M,3,3
24221,16.72458,10,F,17,24
24221,5.04,0,filtered,0,1
24222,18.94169,33,F,33,71
24222,18.8045,13,M,15,20
24223,21.27543,61,F,57,129
24223,28.44118,23,M,21,34
24224,38.26319,31,F,25,47
24224,56.908,16,M,17,25
24225,49.218,8,F,7,10
24225,16.72833,3,M,6,6
24227,12.85917,9,F,11,12
24228,32.12051,26,F,17,39
24228,28.5171,22,M,17,31
24229,31.96976,23,F,25,41
24229,21.35955,18,M,14,22
24230,17.32818,13,F,13,22
24230,65.52429,17,M,11,21
24231,75.14333,19,F,14,27
24231,20.64625,9,M,7,16
24232,52.7648,5,F,15,25
24232,19.065,5,M,3,10
24233,27.37625,8,F,8,8
24233,21.88111,7,M,8,9
24234,69.58791,18,F,27,43
24234,39.89333,12,M,12,12
24235,26.71296,32,F,32,54
24235,94.47133,10,M,11,15
24236,38.99061,20,F,24,33
24236,36.61308,11,M,11,13
24237,21.59625,4,F,5,8
24237,34.333,6,M,5,10
24239,13.01643,10,F,12,14
24239,9.66,4,M,6,6
24240,24.95037,14,F,20,27
24240,35.93522,14,M,18,23
24241,45.1525,20,F,19,24
24241,68.60333,13,M,17,27
24242,51.37419,21,F,21,31
24242,45.295,9,M,7,10
24243,37.02333,15,F,16,24
24243,18.44563,12,M,8,16
24244,29.91762,12,F,11,21
24244,64.15,8,M,9,9
24245,14.81571,7,F,7,7
24245,82.42,6,M,5,6
24246,24.70136,16,F,22,22
24246,37.09,14,M,12,15
24247,23.51467,14,F,14,15
24247,51.944,10,M,9,15
24248,62.29333,10,F,10,18
24248,52.977,8,M,8,10
24249,45.79917,9,F,10,12
24249,120.266,5,M,5,5
24250,64.09222,7,F,8,9
24250,202.85308,5,M,8,13
24251,15.793,8,F,7,10
24251,4.24091,3,M,7,11
24252,16.34375,17,F,18,24
24252,20.383,15,M,17,40
24253,42.74269,10,F,15,26
24253,24.81214,18,M,17,28
24254,29.96,6,F,6,6
24254,53.88778,7,M,7,9
24255,30.901,10,F,16,20
24255,63.9,3,M,4,4
24256,60.9175,4,F,4,8
24256,267.94846,7,M,8,13
24257,20.15071,13,F,23,28
24257,17.20667,6,M,6,6
24258,24.70391,16,F,17,23
24258,18.991,7,M,9,10
24259,51.575,17,F,17,24
24259,48.881,13,M,12,20
24260,26.12435,18,F,24,46
24260,87.51682,16,M,19,22
24261,20.055,4,F,6,8
24261,47.47,8,M,10,16
24262,48.86455,4,F,7,11
24262,48.528,7,M,10,10
24263,23.15851,1309,F,306,2628
24263,22.4421,821,M,242,1650
24264,28.91823,2016,F,439,3823
24264,36.00634,1545,M,410,2502
24265,38.69347,1413,F,409,2366
24265,63.47203,1280,M,375,2036
24266,39.79218,931,F,334,1636
24266,73.96355,764,M,290,1373
24267,54.56044,629,F,258,1108
24267,83.28242,453,M,193,826
24267,14.9925,0,filtered,0,4
24268,60.06557,270,F,134,411
24268,59.77611,233,M,135,442
24268,23.24,0,filtered,0,1
24269,113.21777,1116,U,429,2320
24269,5.218,0,filtered,0,5
24270,20.48059,25,F,32,85
24270,30.97256,17,M,21,39
24271,43.6332,29,F,40,75
24271,27.118,20,M,17,30
24272,43.23571,9,F,9,14
24272,63.09941,11,M,13,17
24273,279.29429,9,F,11,21
24273,105.73667,7,M,12,15
24274,102.12435,7,F,14,62
24274,246.13692,8,M,6,13
24275,95.72941,5,F,8,17
24275,44.42375,5,M,11,16
24276,20.85364,68,F,90,209
24276,23.01261,53,M,82,184
24277,32.87441,184,F,202,724
24277,29.66588,137,M,176,486
24278,35.00976,207,F,227,798
24278,36.74788,134,M,156,552
24279,38.81504,250,F,263,1134
24279,43.66623,159,M,149,544
24280,47.52622,215,F,210,864
24280,41.625,141,M,145,472
24281,45.54229,241,F,240,824
24281,39.14959,145,M,148,488
24282,31.02733,51,F,35,116
24282,23.28778,36,M,26,90
24283,37.97524,198,F,108,498
24283,42.33088,118,M,77,320
24284,45.12613,163,F,81,442
24284,41.28804,101,M,59,214
24285,40.74904,143,F,87,335
24285,66.40461,70,M,38,115
24286,40.7326,143,F,82,300
24286,122.64343,60,M,33,105
24287,60.16265,108,F,67,238
24287,61.98716,53,M,24,81
24288,29.87268,43,F,47,97
24288,37.76875,20,M,21,24
24289,33.07323,108,F,82,220
24289,36.16321,77,M,65,131
24290,27.46886,144,F,82,255
24290,35.51519,66,M,50,108
24291,40.72154,124,F,79,221
24291,37.11765,52,M,39,85
24292,44.33253,107,F,70,190
24292,74.66311,41,M,33,61
24293,77.97154,55,F,42,91
24293,101.46651,28,M,25,43
24294,23.86094,31,F,35,53
24294,25.20346,15,M,16,26
24295,30.69251,108,F,86,215
24295,26.77099,63,M,57,121
24296,36.7555,109,F,93,231
24296,33.06205,75,M,55,117
24297,47.72595,111,F,95,232
24297,33.04434,66,M,60,106
24298,40.01743,88,F,63,148
24298,57.80409,39,M,41,66
24299,60.54694,43,F,30,62
24299,137.58545,32,M,31,44
24300,28.20639,22,F,15,36
24300,27.52833,8,M,11,12
24301,29.60676,72,F,59,142
24301,26.17203,31,M,38,59
24302,51.49794,65,F,57,126
24302,110.24404,31,M,28,47
24303,52.78691,50,F,36,81
24303,71.6772,27,M,26,50
24304,70.59837,52,F,40,98
24304,128.22684,13,M,8,19
24305,81.59089,49,F,28,79
24305,76.63346,18,M,12,26
24306,72.48143,0,filtered,0,7
24307,77.19714,4,M,4,7
24309,17.77095,14,F,16,21
24309,23.29059,11,M,13,17
24310,32.07,51,F,45,86
24310,30.53553,34,M,37,47
24311,42.76534,52,F,49,88
24311,56.951,23,M,22,30
24312,46.0809,46,F,34,89
24312,85.92018,23,M,31,56
24313,63.25409,61,F,42,110
24313,34.35943,24,M,21,35
24314,57.60661,40,F,31,56
24314,88.59815,20,M,18,27
24315,15.47563,19,F,25,32
24315,20.88133,13,M,14,15
24316,24.39186,40,F,46,102
24316,52.50081,26,M,28,37
24317,55.89875,38,F,43,72
24317,143.89471,24,M,24,34
24318,42.37146,49,F,54,82
24318,102.90526,24,M,20,38
24319,37.46062,37,F,37,65
24319,134.15259,20,M,17,27
24320,39.01917,22,F,19,36
24320,146.41214,21,M,20,28
24321,30.77185,16,F,22,27
24321,7.28263,10,M,12,19
24322,47.07911,70,F,54,101
24322,26.00945,39,M,35,55
24323,42.70781,87,F,59,128
24323,31.03299,55,M,55,87
24324,46.48078,76,F,52,115
24324,26.63705,40,M,34,78
24325,41.99556,52,F,39,81
24325,60.24071,21,M,19,28
24326,57.71174,19,F,15,23
24326,55.778,12,M,12,15
24327,42.286,0,filtered,0,5
24329,18.82593,12,F,20,27
24329,22.00235,13,M,15,17
24330,43.46466,43,F,45,88
24330,26.77432,25,M,29,44
24331,34.20615,54,F,51,91
24331,129.33755,30,M,33,53
24332,39.08829,51,F,49,82
24332,47.18276,20,M,21,29
24333,41.8763,26,F,22,27
24333,29.82792,14,M,12,24
24334,52.99,21,F,20,33
24334,95.514,9,M,8,10
24335,26.22,4,F,4,5
24336,37.44769,5,F,9,13
