id,zipcode_id,avg,cards,date,merchants,txs
2663,292,42.57872,2231,201509,4618,2231
2664,292,41.76493,2232,201510,4610,2232
2665,292,41.46622,2245,201511,4477,2245
2666,292,44.58323,2377,201512,4760,2377
2667,90,31.56414,1550,201501,2583,1550
2668,90,30.33934,1496,201502,2317,1496
2669,90,31.48494,1580,201503,2725,1580
2670,90,32.87452,1548,201504,2736,1548
2671,90,30.47504,1591,201505,2811,1591
2672,90,31.69222,1593,201506,2993,1593
2673,90,34.54009,1638,201507,3599,1638
2674,90,34.74754,1592,201508,3537,1592
2675,90,31.87761,1639,201509,2886,1639
2676,90,32.15365,1605,201510,2784,1605
2677,90,32.64107,1651,201511,2896,1651
2678,90,34.84338,1704,201512,3170,1704
2679,184,40.67735,7610,201501,9020,7610
2680,184,39.72512,7408,201502,8522,7408
2681,184,41.33106,7767,201503,9855,7767
2682,184,40.39212,7763,201504,10063,7763
2683,184,41.02993,7914,201505,10493,7914
2684,184,41.51881,8014,201506,11139,8014
2685,184,43.727,8080,201507,13442,8080
2686,184,42.65268,7846,201508,14421,7846
2687,184,40.73945,8037,201509,10839,8037
2688,184,39.95787,8147,201510,10514,8147
2689,184,40.52065,8176,201511,10400,8176
2690,184,42.65004,8439,201512,11393,8439
2691,91,40.74302,2018,201501,4950,2018
2692,91,39.57541,1960,201502,4598,1960
2693,91,40.79215,2058,201503,5281,2058
2694,91,40.00724,2083,201504,5213,2083
2695,91,40.58281,2118,201505,5512,2118
2696,91,41.05897,2138,201506,5583,2138
2697,91,42.72014,2159,201507,6683,2159
2698,91,43.04317,2058,201508,6759,2058
2699,91,38.90242,2113,201509,5195,2113
2700,91,37.18792,2155,201510,5394,2155
2701,91,37.61027,2184,201511,5153,2184
2702,91,42.59233,2255,201512,5851,2255
2703,229,51.25797,15,201501,86,15
2704,229,72.86368,16,201502,76,16
2705,229,44.96566,17,201503,108,17
2706,229,98.26904,16,201504,98,16
2707,229,57.63156,15,201505,101,15
2708,229,61.44229,17,201506,139,17
2709,229,39.58315,17,201507,136,17
2710,229,43.83554,17,201508,119,17
2711,229,57.17965,17,201509,110,17
2712,229,57.14915,17,201510,115,17
2713,229,44.12872,19,201511,100,19
2714,229,42.5859,20,201512,118,20
2715,272,35.32057,19,201501,107,19
2716,272,40.76436,17,201502,95,17
2717,272,37.61645,20,201503,97,20
2718,272,42.56661,20,201504,142,20
2719,272,45.37382,20,201505,132,20
2720,272,42.49544,21,201506,114,21
2721,272,45.42085,18,201507,101,18
2722,272,38.85235,18,201508,86,18
2723,272,43.90189,19,201509,87,19
2724,272,29.35979,19,201510,87,19
2725,272,29.62232,18,201511,90,18
2726,272,37.18339,20,201512,103,20
2727,33,50.17044,612,201501,1632,612
2728,33,47.53589,607,201502,1516,607
2729,33,51.31373,627,201503,1771,627
2730,33,39.68357,625,201504,1787,625
2731,33,34.10561,640,201505,1777,640
2732,33,34.26369,658,201506,1849,658
2733,33,34.94088,638,201507,2121,638
2734,33,40.0304,639,201508,2222,639
2735,33,34.78587,642,201509,1839,642
2736,33,33.77158,654,201510,1936,654
2737,33,32.15824,658,201511,1765,658
2738,33,38.22054,687,201512,2116,687
