id,avg,cards,age,merchants,txs,zipcode_id,date,origin_zipcode
50072,59.39167,5,55-64,5,6,20,201501,28049
50073,22.39,0,filtered,0,19,20,201501,28049
50074,28.30148,29,25-34,30,54,20,201501,28047
50075,19.95058,28,35-44,33,69,20,201501,28047
50076,27.13421,10,45-54,8,19,20,201501,28047
50077,21.855,12,55-64,10,20,20,201501,28047
50078,265.85667,3,>=65,3,3,20,201501,28047
50079,5.84,0,filtered,0,2,20,201501,28047
50080,12.12215,9,25-34,10,14,20,201501,28229
50081,11.342,7,35-44,8,15,20,201501,28229
50082,1130.76667,3,45-54,3,3,20,201501,28229
50083,268.01,3,>=65,3,3,20,201501,28229
50084,15.514,0,filtered,0,5,20,201501,28229
50085,34.06714,6,<=24,6,7,20,201501,28019
50086,17.28296,19,25-34,19,27,20,201501,28019
50087,28.50014,37,35-44,31,72,20,201501,28019
50088,15.34765,17,45-54,20,51,20,201501,28019
50089,39.04143,8,55-64,10,14,20,201501,28019
50090,79.73,4,>=65,4,4,20,201501,28019
50091,15.78143,12,<=24,21,56,20,201501,28230
50092,17.00637,18,25-34,15,22,20,201501,28230
50093,18.78111,23,35-44,32,45,20,201501,28230
50094,23.35649,26,45-54,21,37,20,201501,28230
50095,31.4087,10,55-64,14,23,20,201501,28230
50096,43.183,7,>=65,8,10,20,201501,28230
50097,22.0907,27,25-34,36,57,20,201501,28031
50098,19.27871,21,35-44,19,31,20,201501,28031
50099,51.81043,18,45-54,15,23,20,201501,28031
50100,49.874,7,55-64,7,10,20,201501,28031
50101,19.85467,5,<=24,7,15,20,201501,28031
50102,101.1,0,filtered,0,2,20,201501,28031
50103,13.82538,6,<=24,9,13,20,201501,28041
50104,17.78818,25,25-34,19,33,20,201501,28041
50105,27.69508,26,35-44,24,59,20,201501,28041
50106,21.58923,18,45-54,16,26,20,201501,28041
50107,52.25539,5,55-64,7,13,20,201501,28041
50108,71.2075,3,>=65,3,4,20,201501,28041
50109,19.62333,18,25-34,14,24,20,201501,28660
50110,34.77222,21,35-44,16,27,20,201501,28660
50111,96.75846,13,45-54,12,13,20,201501,28660
50112,30.68934,13,55-64,13,30,20,201501,28660
50113,19.14333,3,>=65,3,3,20,201501,28660
50114,6.92667,4,<=24,9,9,20,201501,28660
50115,30.0325,4,<=24,4,4,20,201501,28025
50116,28.32114,21,25-34,25,35,20,201501,28025
50117,24.34902,30,35-44,25,61,20,201501,28025
50118,42.60294,13,45-54,8,17,20,201501,28025
50119,43.462,5,55-64,4,5,20,201501,28025
50120,51.7,0,filtered,0,1,20,201501,28025
50121,13.58104,358,<=24,127,647,20,201501,others
50122,21.10638,2084,25-34,388,3858,20,201501,others
50123,24.17971,2185,35-44,384,3732,20,201501,others
50124,32.3738,1098,45-54,277,1790,20,201501,others
50125,39.95323,649,55-64,227,1018,20,201501,others
50126,68.74427,310,>=65,167,459,20,201501,others
50127,20.02542,94,<=24,86,269,20,201502,28016
50128,30.43965,316,25-34,234,1124,20,201502,28016
50129,34.55558,414,35-44,325,1866,20,201502,28016
50130,39.13362,422,45-54,337,2014,20,201502,28016
50131,41.73895,364,55-64,315,1599,20,201502,28016
50132,45.38703,512,>=65,349,2184,20,201502,28016
50133,1617.77,0,filtered,0,1,20,201502,28016
50134,17.56909,4,<=24,6,11,20,201502,U
50135,57.44349,27,25-34,33,86,20,201502,U
50136,46.32565,39,35-44,49,124,20,201502,U
50137,39.99305,27,45-54,42,151,20,201502,U
50138,42.52235,14,55-64,23,64,20,201502,U
50139,41.13875,6,>=65,8,16,20,201502,U
50140,67.18462,1236,Unknown,439,2885,20,201502,U
50141,31.27069,45,<=24,40,87,20,201502,28036
50142,34.76457,171,25-34,125,359,20,201502,28036
50143,39.53074,186,35-44,150,501,20,201502,28036
50144,55.5409,207,45-54,139,502,20,201502,28036
50145,53.16114,186,55-64,133,579,20,201502,28036
50146,56.06382,203,>=65,124,479,20,201502,28036
50147,16.28517,34,<=24,38,89,20,201502,28033
50148,28.90821,175,25-34,103,286,20,201502,28033
50149,39.61958,202,35-44,109,380,20,201502,28033
50150,41.15663,245,45-54,145,573,20,201502,28033
50151,52.8367,183,55-64,112,406,20,201502,28033
50152,51.78461,171,>=65,100,386,20,201502,28033
50153,17.81158,37,Unknown,34,95,20,201502,28002
50154,30.88661,34,<=24,31,59,20,201502,28002
50155,34.32665,140,25-34,104,248,20,201502,28002
50156,37.41341,215,35-44,127,431,20,201502,28002
50157,46.51753,147,45-54,95,287,20,201502,28002
50158,52.25894,154,55-64,104,311,20,201502,28002
50159,56.74059,179,>=65,102,308,20,201502,28002
50160,16.215,34,<=24,37,62,20,201502,28043
50161,28.25777,115,25-34,83,202,20,201502,28043
50162,40.99153,156,35-44,100,274,20,201502,28043
50163,50.67822,145,45-54,98,241,20,201502,28043
50164,72.45369,118,55-64,87,203,20,201502,28043
50165,85.57338,81,>=65,57,151,20,201502,28043
50166,18.90214,11,<=24,20,28,20,201502,28050
50167,21.80939,103,25-34,73,162,20,201502,28050
50168,31.03482,236,35-44,146,407,20,201502,28050
50169,46.00093,100,45-54,90,193,20,201502,28050
50170,41.96303,31,55-64,36,76,20,201502,28050
50171,36.92889,18,>=65,19,45,20,201502,28050
50172,25.25072,11,<=24,13,14,20,201502,28020
50173,28.03141,71,25-34,54,128,20,201502,28020
50174,27.22779,80,35-44,52,131,20,201502,28020
50175,51.94695,48,45-54,36,82,20,201502,28020
50176,56.59362,47,55-64,38,91,20,201502,28020
50177,106.36578,47,>=65,33,71,20,201502,28020
50178,15.925,11,<=24,16,24,20,201502,28027
50179,19.11723,47,25-34,39,83,20,201502,28027
50180,33.15565,57,35-44,55,101,20,201502,28027
50181,44.55067,61,45-54,44,90,20,201502,28027
50182,81.25965,42,55-64,44,85,20,201502,28027
50183,56.12739,27,>=65,19,46,20,201502,28027
50184,26.526,4,<=24,5,5,20,201502,28003
50185,23.87351,49,25-34,56,134,20,201502,28003
50186,59.86316,56,35-44,48,98,20,201502,28003
50187,75.50523,31,45-54,32,65,20,201502,28003
50188,61.35116,18,55-64,20,26,20,201502,28003
50189,82.09334,24,>=65,21,36,20,201502,28003
50190,19.29911,28,<=24,26,45,20,201502,28034
50191,23.11707,81,25-34,58,133,20,201502,28034
50192,29.20874,65,35-44,65,135,20,201502,28034
50193,39.34851,58,45-54,54,94,20,201502,28034
50194,61.60283,42,55-64,41,60,20,201502,28034
50195,54.74321,30,>=65,30,53,20,201502,28034
50196,14.57314,24,<=24,21,35,20,201502,28035
50197,21.70734,77,25-34,58,158,20,201502,28035
50198,21.67,78,35-44,71,158,20,201502,28035
50199,44.8451,44,45-54,34,51,20,201502,28035
50200,40.47986,47,55-64,35,70,20,201502,28035
50201,128.28419,28,>=65,26,43,20,201502,28035
50202,20.78781,15,<=24,15,32,20,201502,28028
50203,40.2471,61,25-34,55,93,20,201502,28028
50204,36.38411,61,35-44,46,73,20,201502,28028
50205,43.35075,42,45-54,38,80,20,201502,28028
50206,45.53486,39,55-64,31,70,20,201502,28028
50207,98.94882,25,>=65,22,34,20,201502,28028
50208,14.93412,9,<=24,9,17,20,201502,28029
50209,31.50288,71,25-34,67,132,20,201502,28029
50210,20.98476,69,35-44,65,170,20,201502,28029
50211,38.32642,45,45-54,41,81,20,201502,28029
50212,57.59776,40,55-64,30,58,20,201502,28029
50213,41.56482,32,>=65,30,56,20,201502,28029
50214,6.4075,6,<=24,6,8,20,201502,28001
50215,31.71465,52,25-34,51,99,20,201502,28001
50216,40.55281,51,35-44,50,103,20,201502,28001
50217,63.84428,26,45-54,33,49,20,201502,28001
50218,48.48667,24,55-64,19,33,20,201502,28001
50219,107.18655,19,>=65,16,29,20,201502,28001
50220,41.69,6,<=24,7,7,20,201502,28007
50221,17.74165,58,25-34,54,97,20,201502,28007
50222,44.32711,55,35-44,55,114,20,201502,28007
50223,45.1263,37,45-54,34,73,20,201502,28007
50224,54.66521,34,55-64,29,48,20,201502,28007
50225,45.01878,19,>=65,22,41,20,201502,28007
50226,20.75361,13,<=24,23,36,20,201502,28006
50227,40.93605,45,25-34,42,71,20,201502,28006
50228,41.83083,41,35-44,49,72,20,201502,28006
50229,56.34182,31,45-54,31,44,20,201502,28006
50230,53.655,36,55-64,32,56,20,201502,28006
50231,56.36071,25,>=65,22,42,20,201502,28006
50232,23.96111,7,<=24,9,9,20,201502,28010
50233,31.97645,42,25-34,40,76,20,201502,28010
50234,33.79311,50,35-44,65,132,20,201502,28010
50235,48.34,23,45-54,23,37,20,201502,28010
50236,47.85375,19,55-64,21,32,20,201502,28010
50237,148.79682,16,>=65,15,22,20,201502,28010
50238,40.075,7,<=24,7,8,20,201502,28046
50239,66.30351,21,25-34,24,37,20,201502,28046
50240,45.22716,29,35-44,29,60,20,201502,28046
50241,47.47314,28,45-54,21,51,20,201502,28046
50242,54.08682,18,55-64,14,22,20,201502,28046
50243,57.87291,23,>=65,20,48,20,201502,28046
50244,2.646,3,<=24,3,5,20,201502,28015
50245,42.64778,50,25-34,34,81,20,201502,28015
50246,24.65086,43,35-44,31,58,20,201502,28015
50247,25.14288,35,45-54,25,59,20,201502,28015
50248,48.65455,23,55-64,24,33,20,201502,28015
50249,107.4784,17,>=65,15,25,20,201502,28015
50250,8.52883,11,<=24,13,17,20,201502,28109
50251,22.30833,34,25-34,48,84,20,201502,28109
50252,68.7561,26,35-44,27,41,20,201502,28109
50253,20.53808,25,45-54,32,73,20,201502,28109
50254,54.48821,18,55-64,27,39,20,201502,28109
50255,63.82348,9,>=65,12,23,20,201502,28109
50256,27.30875,6,<=24,8,8,20,201502,28039
50257,20.81118,49,25-34,42,93,20,201502,28039
50258,21.2071,62,35-44,46,100,20,201502,28039
50259,48.07079,50,45-54,37,89,20,201502,28039
50260,44.9,16,55-64,15,19,20,201502,28039
50261,24.899,7,>=65,8,10,20,201502,28039
50262,19.96333,33,25-34,31,48,20,201502,28009
50263,30.48637,30,35-44,37,55,20,201502,28009
50264,31.28017,30,45-54,41,59,20,201502,28009
50265,32.89025,25,55-64,22,40,20,201502,28009
50266,212.09375,12,>=65,12,16,20,201502,28009
50267,13.61167,4,<=24,6,6,20,201502,28009
50268,8.46091,3,<=24,5,11,20,201502,28004
50269,30.07232,18,25-34,23,43,20,201502,28004
50270,38.67623,38,35-44,43,98,20,201502,28004
50271,48.92702,33,45-54,25,47,20,201502,28004
50272,41.61286,7,55-64,4,21,20,201502,28004
50273,85.7975,0,filtered,0,4,20,201502,28004
50274,12.139,7,<=24,8,10,20,201502,28042
50275,17.80454,28,25-34,26,66,20,201502,28042
50276,24.92743,59,35-44,53,109,20,201502,28042
50277,56.41574,34,45-54,34,54,20,201502,28042
50278,24.28,17,55-64,17,29,20,201502,28042
50279,87.751,8,>=65,9,10,20,201502,28042
50280,11.01429,14,<=24,16,21,20,201502,28023
50281,13.64244,26,25-34,28,41,20,201502,28023
50282,26.32686,28,35-44,36,51,20,201502,28023
50283,34.78561,27,45-54,29,57,20,201502,28023
50284,70.20469,30,55-64,29,49,20,201502,28023
50285,31.74125,6,>=65,6,8,20,201502,28023
50286,10.25143,7,<=24,7,7,20,201502,28022
50287,33.72469,25,25-34,21,32,20,201502,28022
50288,21.49867,53,35-44,46,113,20,201502,28022
50289,32.71059,33,45-54,32,68,20,201502,28022
50290,42.34886,17,55-64,16,35,20,201502,28022
50291,94.47,3,>=65,4,4,20,201502,28022
50292,30.24625,7,<=24,7,8,20,201502,28045
50293,25.06084,46,25-34,46,84,20,201502,28045
50294,20.88323,63,35-44,50,93,20,201502,28045
50295,23.88255,46,45-54,40,94,20,201502,28045
50296,35.60535,16,55-64,13,28,20,201502,28045
50297,71.73,0,filtered,0,1,20,201502,28045
50298,20.54125,5,<=24,6,8,20,201502,28017
50299,18.74314,45,25-34,39,102,20,201502,28017
50300,33.41823,43,35-44,30,62,20,201502,28017
50301,23.35948,20,45-54,22,38,20,201502,28017
50302,33.39091,22,55-64,25,44,20,201502,28017
50303,45.56389,9,>=65,14,18,20,201502,28017
50304,11.455,3,<=24,4,6,20,201502,28008
50305,24.46813,27,25-34,24,48,20,201502,28008
50306,20.84257,25,35-44,35,74,20,201502,28008
50307,43.06773,25,45-54,26,44,20,201502,28008
50308,60.63,19,55-64,19,32,20,201502,28008
50309,31.19818,8,>=65,10,11,20,201502,28008
50310,8.02063,6,<=24,10,16,20,201502,28100
50311,17.43535,30,25-34,30,58,20,201502,28100
50312,28.94039,38,35-44,32,78,20,201502,28100
50313,39.88205,23,45-54,28,39,20,201502,28100
50314,62.70783,14,55-64,14,23,20,201502,28100
50315,51.62,4,>=65,5,9,20,201502,28100
50316,6.53941,8,<=24,9,17,20,201502,28760
50317,16.66298,30,25-34,28,47,20,201502,28760
50318,30.02712,26,35-44,32,59,20,201502,28760
50319,17.84204,26,45-54,20,49,20,201502,28760
50320,125.16462,15,55-64,19,26,20,201502,28760
50321,7.61,0,filtered,0,1,20,201502,28760
50322,11,4,<=24,4,5,20,201502,28032
50323,16.30018,25,25-34,23,56,20,201502,28032
50324,17.23644,51,35-44,33,90,20,201502,28032
50325,44.99571,51,45-54,40,77,20,201502,28032
50326,42.55588,11,55-64,13,17,20,201502,28032
50327,12.265,0,filtered,0,2,20,201502,28032
50328,6.58231,7,<=24,9,13,20,201502,28005
50329,27.19657,41,25-34,40,70,20,201502,28005
50330,24.37255,31,35-44,32,47,20,201502,28005
50331,39.05777,36,45-54,30,54,20,201502,28005
50332,40.33125,27,55-64,24,32,20,201502,28005
50333,7.04429,5,>=65,6,7,20,201502,28005
50334,18.468,5,<=24,5,5,20,201502,28220
50335,12.04209,17,25-34,17,24,20,201502,28220
50336,87.91643,23,35-44,23,28,20,201502,28220
50337,57.0613,17,45-54,17,23,20,201502,28220
50338,82.38461,11,55-64,10,13,20,201502,28220
50339,115.81857,5,>=65,6,7,20,201502,28220
50340,14.32375,11,<=24,13,16,20,201502,28030
50341,12.9141,46,25-34,35,78,20,201502,28030
50342,17.59276,42,35-44,43,76,20,201502,28030
50343,20.39439,52,45-54,37,73,20,201502,28030
50344,62.686,13,55-64,11,15,20,201502,28030
50345,86.05091,9,>=65,10,11,20,201502,28030
50346,13.0404,7,<=24,15,25,20,201502,28230
50347,23.05633,19,25-34,22,30,20,201502,28230
50348,12.57527,23,35-44,27,55,20,201502,28230
50349,19.53351,34,45-54,31,74,20,201502,28230
50350,53.12675,17,55-64,23,40,20,201502,28230
50351,62.16571,7,>=65,6,7,20,201502,28230
50352,19.2275,12,25-34,12,16,20,201502,28014
50353,23.40244,18,35-44,30,41,20,201502,28014
50354,70.70368,22,45-54,19,38,20,201502,28014
50355,69.4275,6,55-64,6,8,20,201502,28014
50356,122.51556,8,>=65,9,9,20,201502,28014
50357,43.105,0,filtered,0,2,20,201502,28014
50358,113.36,3,<=24,3,3,20,201502,28019
50359,9.75026,27,25-34,21,39,20,201502,28019
50360,21.56621,36,35-44,30,87,20,201502,28019
50361,20.54569,15,45-54,19,51,20,201502,28019
50362,50.11333,9,55-64,16,21,20,201502,28019
50363,96.17286,6,>=65,6,7,20,201502,28019
50364,19.17875,7,<=24,6,8,20,201502,28012
50365,24.566,14,25-34,18,25,20,201502,28012
50366,53.097,20,35-44,27,40,20,201502,28012
50367,30.28129,16,45-54,19,31,20,201502,28012
50368,45.02458,10,55-64,12,24,20,201502,28012
50369,130.21333,3,>=65,3,3,20,201502,28012
50370,10.25581,15,<=24,11,31,20,201502,28223
50371,11.77762,25,25-34,23,42,20,201502,28223
50372,48.76056,26,35-44,27,53,20,201502,28223
50373,32.58939,15,45-54,19,33,20,201502,28223
50374,28.45631,14,55-64,14,19,20,201502,28223
50375,22.49667,6,>=65,6,6,20,201502,28223
50376,26.34024,19,25-34,23,43,20,201502,28049
50377,23.36921,45,35-44,37,63,20,201502,28049
50378,42.1416,17,45-54,20,25,20,201502,28049
50379,27.925,3,55-64,3,4,20,201502,28049
50380,22.14117,0,filtered,0,17,20,201502,28049
50381,14.40833,6,<=24,9,12,20,201502,28770
50382,19.864,12,25-34,12,15,20,201502,28770
50383,38.54167,15,35-44,12,18,20,201502,28770
50384,86.23846,21,45-54,16,26,20,201502,28770
50385,50.12923,10,55-64,12,13,20,201502,28770
50386,16.85333,6,<=24,7,9,20,201502,28041
50387,22.59767,19,25-34,20,30,20,201502,28041
50388,37.2225,36,35-44,32,48,20,201502,28041
50389,31.6975,18,45-54,18,28,20,201502,28041
50390,40.86615,7,55-64,10,13,20,201502,28041
50391,4.25333,0,filtered,0,3,20,201502,28041
50392,9.21956,33,25-34,22,46,20,201502,28011
50393,19.83603,29,35-44,22,58,20,201502,28011
50394,18.28925,23,45-54,20,40,20,201502,28011
50395,118.59444,7,55-64,6,9,20,201502,28011
50396,38.90687,4,>=65,9,16,20,201502,28011
50397,1.04,0,filtered,0,1,20,201502,28011
50398,19.86,4,<=24,3,4,20,201502,28037
50399,14.05115,14,25-34,13,26,20,201502,28037
50400,17.72929,31,35-44,33,56,20,201502,28037
50401,37.6855,15,45-54,17,20,20,201502,28037
50402,55.04,5,55-64,4,10,20,201502,28037
50403,134.10286,4,>=65,6,7,20,201502,28037
50404,7.27063,7,<=24,7,16,20,201502,28224
50405,10.34122,21,25-34,28,41,20,201502,28224
50406,13.39297,25,35-44,25,37,20,201502,28224
50407,46.54223,23,45-54,24,36,20,201502,28224
50408,15.42227,16,55-64,17,22,20,201502,28224
50409,32.3225,6,>=65,7,8,20,201502,28224
50410,9.68209,30,25-34,23,43,20,201502,28025
50411,27.60667,34,35-44,34,69,20,201502,28025
50412,17.89067,10,45-54,12,15,20,201502,28025
50413,42.05429,7,55-64,6,7,20,201502,28025
50414,127.65333,3,>=65,3,3,20,201502,28025
50415,18.1,0,filtered,0,1,20,201502,28025
50416,11.52333,5,<=24,5,6,20,201502,28040
50417,78.81428,9,25-34,13,14,20,201502,28040
50418,61.23615,8,35-44,11,13,20,201502,28040
50419,68.78818,6,45-54,10,11,20,201502,28040
50420,36.743,7,55-64,7,10,20,201502,28040
50421,39.65667,0,filtered,0,3,20,201502,28040
50422,13.80871,16,25-34,16,31,20,201502,28026
50423,32.6542,29,35-44,27,50,20,201502,28026
50424,4.09445,10,45-54,12,18,20,201502,28026
50425,76.36545,8,55-64,7,11,20,201502,28026
50426,17.48308,6,>=65,8,13,20,201502,28026
50427,1.73,0,filtered,0,1,20,201502,28026
50428,6.65375,5,<=24,6,8,20,201502,28031
50429,12.55667,21,25-34,38,60,20,201502,28031
50430,16.47726,27,35-44,26,51,20,201502,28031
50431,48.44444,13,45-54,13,18,20,201502,28031
50432,26.50556,7,55-64,6,9,20,201502,28031
50433,103.77,3,>=65,3,3,20,201502,28031
50434,14.81651,379,<=24,129,737,20,201502,others
50435,18.64574,2064,25-34,386,3894,20,201502,others
50436,21.57568,2188,35-44,372,3817,20,201502,others
50437,32.11053,1061,45-54,282,1873,20,201502,others
50438,35.33923,532,55-64,219,928,20,201502,others
50439,48.69672,229,>=65,147,396,20,201502,others
50440,19.903,84,<=24,72,240,20,201503,28016
50441,27.57369,327,25-34,266,1294,20,201503,28016
50442,35.95204,432,35-44,333,2083,20,201503,28016
50443,44.87404,448,45-54,364,2197,20,201503,28016
50444,41.91148,377,55-64,297,1788,20,201503,28016
50445,45.0504,543,>=65,359,2408,20,201503,28016
50446,9472.075,0,filtered,0,2,20,201503,28016
50447,15.627,6,<=24,12,20,20,201503,U
50448,38.54387,32,25-34,29,88,20,201503,U
50449,70.73822,37,35-44,38,129,20,201503,U
50450,50.55308,36,45-54,39,172,20,201503,U
50451,48.88683,21,55-64,20,63,20,201503,U
50452,50.75119,14,>=65,24,42,20,201503,U
50453,66.78535,1300,Unknown,465,3027,20,201503,U
50454,27.7563,56,<=24,39,92,20,201503,28036
50455,37.84605,164,25-34,118,360,20,201503,28036
50456,39.23239,183,35-44,154,544,20,201503,28036
50457,53.82467,222,45-54,156,584,20,201503,28036
50458,53.20367,197,55-64,121,592,20,201503,28036
50459,59.9075,189,>=65,131,467,20,201503,28036
50460,20.91415,38,<=24,31,65,20,201503,28033
50461,29.62994,189,25-34,99,324,20,201503,28033
50462,37.82409,228,35-44,132,464,20,201503,28033
50463,41.19131,257,45-54,156,601,20,201503,28033
50464,51.75046,188,55-64,118,412,20,201503,28033
50465,63.39402,187,>=65,99,415,20,201503,28033
50466,19.78616,40,Unknown,45,99,20,201503,28002
50467,21.57953,29,<=24,29,43,20,201503,28002
50468,34.7078,183,25-34,114,314,20,201503,28002
50469,37.38778,228,35-44,137,483,20,201503,28002
50470,46.41026,174,45-54,114,354,20,201503,28002
50471,55.24129,154,55-64,100,349,20,201503,28002
50472,61.60886,179,>=65,113,352,20,201503,28002
50473,21.88046,38,<=24,39,65,20,201503,28043
50474,27.98402,110,25-34,74,189,20,201503,28043
50475,42.24657,163,35-44,117,318,20,201503,28043
50476,49.26054,142,45-54,102,276,20,201503,28043
50477,57.03748,108,55-64,78,182,20,201503,28043
50478,55.84294,81,>=65,67,167,20,201503,28043
50479,17.50171,21,<=24,21,35,20,201503,28050
50480,20.63299,90,25-34,70,154,20,201503,28050
50481,37.5046,234,35-44,155,426,20,201503,28050
50482,38.11071,105,45-54,85,184,20,201503,28050
50483,37.46565,32,55-64,45,92,20,201503,28050
50484,59.76684,23,>=65,16,38,20,201503,28050
50485,17.25167,8,<=24,11,12,20,201503,28020
50486,25.47335,85,25-34,65,167,20,201503,28020
50487,34.26427,88,35-44,67,157,20,201503,28020
50488,46.08876,62,45-54,39,105,20,201503,28020
50489,50.04966,57,55-64,43,117,20,201503,28020
50490,62.19691,48,>=65,33,81,20,201503,28020
50491,11.65667,16,<=24,14,30,20,201503,28029
50492,25.10979,82,25-34,67,146,20,201503,28029
50493,24.946,81,35-44,66,165,20,201503,28029
50494,46.13923,66,45-54,49,117,20,201503,28029
50495,82.21978,58,55-64,42,91,20,201503,28029
50496,61.20766,36,>=65,26,47,20,201503,28029
50497,54.09811,18,<=24,24,37,20,201503,28006
50498,41.55433,37,25-34,40,60,20,201503,28006
50499,64.90282,48,35-44,46,71,20,201503,28006
50500,87.30154,30,45-54,22,39,20,201503,28006
50501,62.03157,34,55-64,33,70,20,201503,28006
50502,64.51041,34,>=65,26,49,20,201503,28006
50503,30.34711,14,<=24,20,38,20,201503,28027
50504,21.24101,60,25-34,54,119,20,201503,28027
50505,30.11227,71,35-44,66,119,20,201503,28027
50506,50.92287,57,45-54,42,94,20,201503,28027
50507,57.37222,51,55-64,45,99,20,201503,28027
50508,50.47195,21,>=65,19,41,20,201503,28027
50509,9.75045,17,<=24,22,44,20,201503,28034
50510,26.5951,63,25-34,51,104,20,201503,28034
50511,34.48107,85,35-44,81,158,20,201503,28034
50512,30.84953,56,45-54,64,106,20,201503,28034
50513,51.24923,46,55-64,39,65,20,201503,28034
50514,62.7712,25,>=65,29,50,20,201503,28034
50515,13.36208,17,<=24,17,24,20,201503,28035
50516,22.85635,63,25-34,61,126,20,201503,28035
50517,19.38292,68,35-44,64,147,20,201503,28035
50518,45.58349,62,45-54,51,86,20,201503,28035
50519,66.77189,37,55-64,36,58,20,201503,28035
50520,115.58,21,>=65,21,30,20,201503,28035
50521,10.03943,16,<=24,17,35,20,201503,28028
50522,25.58529,66,25-34,54,102,20,201503,28028
50523,37.19109,57,35-44,53,82,20,201503,28028
50524,48.2692,37,45-54,32,75,20,201503,28028
50525,43.43963,47,55-64,38,80,20,201503,28028
